paper_id,claim_id,statement,authored_claim_status,formula_refs,claim_kind,checks_total,finalized_checks,reproduced_checks,externally_blocked_checks,attempted_not_reproduced_checks,pending_checks,final_resolution_rate,successful_reproduction_rate,objective_blocker_rate,attempted_not_reproduced_rate,pending_rate,fidelity_scored_checks,fidelity_unscored_reproduced_checks,fidelity_evidence_coverage,conditional_fidelity,reproduction_degree_observed,reproduction_degree_lower_bound,reproduction_degree_upper_bound,numeric_fidelity_eligible,verification_status,verification_reason,formula_refs_resolved,formula_refs_total,passed_formula_checks
2607.28795,CLM_TABLE02_SX,S_X gadget ancilla/check counts and merged check weight for eight codes.,attempted_not_reproduced,,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE02_SXX,S_XX gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE02_SY,S_Y gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE02_SZ,S_Z gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE02_SZZ,S_ZZ gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE03_PARALLEL_SURGERY,"J300 parallel-surgery overheads and certified merged-code distances for n_p=10,20,30.",attempted_not_reproduced,,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE04_EXTRACTOR,Full-extractor ancilla/check overheads and maximum merged check weights.,attempted_not_reproduced,,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE06_ABLP_DIMENSIONS_WEIGHTS,J560 2x4 abelian-LP dimensions and canonical weight sets.,reproduced,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
2607.28795,CLM_TABLE06_ABLP_DISTANCE,Estimated distance <=14 of the J560 2x4 abelian-LP instance.,attempted_not_reproduced,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE06_MITTEN_DISTANCES,Repeated exact and estimated mitten-code distances.,attempted_not_reproduced,,numerical_claim,5,5,0,0,5,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE06_STRUCTURED_DIMENSIONS_WEIGHTS,Dimensions and canonical weights of the structured-mitten instances.,paper_error_candidate,,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE06_STRUCTURED_DISTANCE,Estimated distances of the structured-mitten instances.,attempted_not_reproduced,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE08_CIRCUIT_DISTANCE,Circuit-level distances and X/Z block estimates for eight hook-free schedules.,externally_blocked_publication_input,,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE09_CONVERGENCE_THROUGHPUT,Telescoping-decoder stage fractions and reciprocal throughput in X and Z bases.,externally_blocked_publication_input,,numerical_claim,3,3,0,1,2,0,100.0,0.0,33.333333,66.666667,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE09_LOGICAL_ERROR_RATES,Numerical LER values plotted as the authors' telescoping series in Fig. 9.,externally_blocked_publication_input,,numerical_claim,3,3,0,1,2,0,100.0,0.0,33.333333,66.666667,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE11_CYCLE_TIMES,"Exact 2-AOD, 4-AOD, and fast-SLM points plotted in Fig. 12.",externally_blocked_publication_input,,numerical_claim,10,10,0,2,8,0,100.0,0.0,20.0,80.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE11_MAX_SPEED,Maximum atom speed over each optimized syndrome-extraction schedule.,externally_blocked_publication_input,,numerical_claim,10,10,0,2,8,0,100.0,0.0,20.0,80.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE11_TRANSFERS,Mean trap handoffs per check qubit across the syndrome-extraction cycle.,externally_blocked_publication_input,,numerical_claim,10,10,0,2,8,0,100.0,0.0,20.0,80.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2607.28795,CLM_TABLE12_MITTEN_HAL,"HAL routing tiers, coupler length, bump transitions, TSVs, and C_hw for eight mitten codes.",externally_blocked_publication_input,,numerical_claim,2,2,0,1,1,0,100.0,0.0,50.0,50.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.03987,CLM_COMPLEXITY_AUDIT,"The independently optimized realified networks have the time, space, and read-write complexity relations reported in Table 5.",active,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.03987,CLM_COST_LAW,Realification overhead follows o=1+2m+r across the random and structured circuit benchmark families.,active,EQ001,numerical_claim,3,3,0,3,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.03987,CLM_ORDER_TRANSFER,Contraction orders optimized before realification remain near-optimal after realification under the paper threshold.,active,EQ002,numerical_claim,2,2,0,2,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.05312,CLM_DETUNING,Rescue remains near unity under coherent detuning while dephasing transport decreases.,active,EQ001 | EQ003 | EQ006,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.05312,CLM_DRAIN_GEOMETRY,The rescue advantage is specific to a drain with zero dark-manifold overlap; site-N drain favors dephasing slightly.,active,EQ001 | EQ003 | EQ006,numerical_claim,15,15,0,15,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.05312,CLM_QCLE,The phenomenological Lindblad model agrees with a thermodynamically consistent QCLE benchmark near its efficiency peak.,active,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.05312,CLM_SIZE,The rescue escape rate and optimized transport remain essentially independent of system size while dephasing efficiency degrades.,active,EQ001 | EQ003 | EQ004 | EQ006,numerical_claim,12,12,0,12,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2608.05312,CLM_TEMPERATURE,"Detailed-balance absorption degrades rescue with temperature, but the rescue-dominant region grows with N.",active,EQ002 | EQ003 | EQ006,numerical_claim,12,12,2,10,0,0,100.0,16.666667,83.333333,0.0,0.0,0,2,0.0,,,0.0,16.666667,,,,,,
2608.05312,CLM_VALVE,"Rescue evacuates the dark manifold through a transient bright population, unlike bidirectional dephasing.",active,EQ003 | EQ004 | EQ005 | EQ007,numerical_claim,29,29,0,29,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevA.47.5138,CLM_INTERFEROMETER,A fixed-N two-mode interferometer realizes spin S=N/2 and the printed coherent-state number/phase noise relations.,active,EQ009,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,4,0,100.0,87.624875,87.624875,87.624875,87.624875,,,,,,
PhysRevA.47.5138,CLM_OAT_QPD,One-axis twisting shears an x-polarized coherent-state Husimi distribution and reaches its S=20 optimum near mu=0.199.,active,EQ001 | EQ002 | EQ003 | EQ005,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,8,0,100.0,87.079212,87.079212,87.079212,87.079212,,,,,,
PhysRevA.47.5138,CLM_SPIN_LIMITS,"The squeezing definition has the CSS threshold S/2, no quadratic squeezing for S=1/2, and a zero-variance S=1 special case.",active,EQ005 | EQ011,numerical_claim,13,13,13,0,0,0,100.0,100.0,0.0,0.0,0.0,13,0,100.0,88.540174,88.540174,88.540174,88.540174,,,,,,
PhysRevA.47.5138,CLM_TACT_QPD,Two-axis countertwisting squeezes a north-pole coherent state and later splits the Husimi distribution.,active,EQ001 | EQ004 | EQ005,numerical_claim,12,12,12,0,0,0,100.0,100.0,0.0,0.0,0.0,12,0,100.0,88.523731,88.523731,88.523731,88.523731,,,,,,
PhysRevA.47.5138,CLM_TWISTED_MOMENTS,The Appendix identities generate the exact OAT moments and its near-minimum uncertainty product.,active,EQ007 | EQ008,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,9,0,100.0,88.563663,88.563663,88.563663,88.563663,,,,,,
PhysRevA.47.5138,CLM_TWO_LEVEL_ATOMS,"N identical two-level atoms realize the same collective spin, with the squared raising operator describing simultaneous pair excitation.",active,EQ010,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,3,0,100.0,87.469467,87.469467,87.469467,87.469467,,,,,,
PhysRevA.47.5138,CLM_VARIANCE_SCALING,The exact OAT and TACT minima approach the printed one-third power and one-half limits respectively.,active,EQ003 | EQ004 | EQ005 | EQ006 | EQ008,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,7,0,100.0,89.379567,89.379567,89.379567,89.379567,,,,,,
PhysRevB.14.2239,CLM_T001,"The complete rational-flux spectrum forms the butterfly inside [-4,4].",supported,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,92.284,92.284,92.284,92.284,,,,,,
PhysRevB.14.2239,CLM_T002,Pure-case and special-case bands form the recursive unit-cell skeleton.,supported,EQ001 | EQ003 | EQ004 | EQ005,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,1,0,100.0,92.9607,92.9607,92.9607,92.9607,,,,,,
PhysRevB.14.2239,CLM_T003,The L2 subcell recovers the butterfly pattern under its local coordinates.,supported,EQ001 | EQ003 | EQ005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevB.14.2239,CLM_T004,The C2 subcell contains the predicted pure-case band skeleton.,supported,EQ001 | EQ003 | EQ005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevB.14.2239,CLM_T005,A finite field window removes infinitely fine gaps and leaves finitely many bands.,supported,EQ001 | EQ003 | EQ004 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevB.14.2239,CLM_T006,Nearby rational fluxes yield a common magnetic-period wavefunction envelope.,supported,EQ001 | EQ007,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,3,0,100.0,93.6773,93.6773,93.6773,93.6773,,,,,,
PhysRevB.14.2239,CLM_T007,"The q-band, symmetry, trace, bound, eigenvalue and period claims pass independent tests.",supported,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevB.14.2239,CLM_T008,"For irrational alpha, the spectrum is uncountable, measure zero, and homeomorphic to the Cantor set.",target_declared_uncovered,EQ005,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevB.14.2239,CLM_T009,"The spectrum varies continuously with alpha, while its Lebesgue measure is continuous at irrational alpha and discontinuous at rational alpha.",target_declared_uncovered,EQ005 | EQ006,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevLett.132.113001,CLM_METROLOGY,The measured 2S ionization energy yields the reported 1S binding and Rydberg frequencies.,supported_with_rounding_boundary,EQ008 | EQ009,experimental_measurement,0,,,,,,,,,,,,,,,,,,false,excluded_from_numeric_fidelity,The reported frequency is experimental; checking downstream arithmetic does not reproduce the measurement itself and therefore cannot create numerical Fidelity.,0,2,0
PhysRevLett.132.113001,CLM_QED_BINDING,The cited full theory predicts the reported hydrogen 1S binding frequency.,uncovered,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevLett.132.113001,CLM_SPECTRUM,The observed transitions are bridged to the Bohr energy by a calculated six-component Stark/Doppler line shape.,theory_component_supported,EQ002 | EQ006,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevLett.132.113001,CLM_STARK,The field-insensitive high-n Stark states have accurately calculable shifts.,partially_supported,EQ001 | EQ002 | EQ003 | EQ004 | EQ005,numerical_claim,5,5,4,1,0,0,100.0,80.0,20.0,0.0,0.0,0,4,0.0,,,0.0,80.0,,,,,,
PhysRevLett.132.113001,CLM_SYSTEMATICS,Residual Stark/Doppler trends and the uncertainty ledger support the final frequency uncertainty.,printed_models_supported_missing_data,EQ007 | EQ008,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
PhysRevLett.133.191801,CLM_AMPLIFIED_RESPONSE,The xenon sensor gives a narrow-band amplified response described by Eqs. (3)-(4).,partially_supported,EQ002 | EQ003 | EQ004 | EQ005,numerical_claim,2,2,0,2,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevLett.133.191801,CLM_NULL_CONSTRAINT,The null field estimate constrains the mass-dependent pseudoscalar neutron coupling.,partially_supported_missing_data_and_geometry,EQ001 | EQ007,numerical_claim,4,4,0,4,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
PhysRevLett.133.191801,CLM_TEMPLATE_FILTER,PSD-weighted template filtering recovers a resonant field and reduces estimator variance.,method_reproduced_missing_experiment,EQ004 | EQ006,numerical_claim,3,3,0,3,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R001,"Maximum reported mobility value, 10^4 cm^2/(V s), in the cited experimental dataset.",blocked_external_cited_evidence,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R007,"Positive and negative eigenvalue branches of the continuum Hamiltonian versus |q|, including an audit of the printed units.",inconclusive_source_notation,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R029,σ_xy^s(λ_R/Δ_so) computed with the conserved-spin operator.,blocked_missing_conserved_spin_operator,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R030,Relative correction [σ_xy^s(λ_R)−e/(2π)]/[e/(2π)] at the paper's estimated couplings.,blocked_missing_conserved_spin_operator,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R031,Exact spin-conservation commutator.,verified,,numerical_claim,17,17,0,17,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R032,Dimensionless system-size ratio LΔ_so/(ℏv_F)>1 and its finite-size gap.,verified,,numerical_claim,38,38,16,22,0,0,100.0,42.105263,57.894737,0.0,0.0,0,16,0.0,,,0.0,42.105263,,,,,,
cond-mat-0411737,CLM_R036,End-localized eigenvalues crossing the Fermi level under one flux cycle.,verified,,numerical_claim,17,17,0,17,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R037,Finite-lattice and Bloch-matrix representations of Eq. (6).,verified,,numerical_claim,31,31,15,16,0,0,100.0,48.387097,51.612903,0.0,0.0,0,15,0.0,,,0.0,48.387097,,,,,,
cond-mat-0411737,CLM_R038,Directed second-neighbor bond table and reversal signs.,verified,,numerical_claim,31,31,15,16,0,0,100.0,48.387097,51.612903,0.0,0.0,0,15,0.0,,,0.0,48.387097,,,,,,
cond-mat-0411737,CLM_R039,Geometric left/right-turn classifier and resulting ν_ij values.,verified,,numerical_claim,31,31,15,16,0,0,100.0,48.387097,51.612903,0.0,0.0,0,15,0.0,,,0.0,48.387097,,,,,,
cond-mat-0411737,CLM_R040,Bond-resolved equality between the cross-product representation and the sign convention in Eq. (6).,verified,,numerical_claim,31,31,15,16,0,0,100.0,48.387097,51.612903,0.0,0.0,0,15,0.0,,,0.0,48.387097,,,,,,
cond-mat-0411737,CLM_R041,Continuum mass coefficient obtained from the K/K′ expansion of Eq. (6).,verified,,numerical_claim,31,31,15,16,0,0,100.0,48.387097,51.612903,0.0,0.0,0,15,0.0,,,0.0,48.387097,,,,,,
cond-mat-0411737,CLM_R042,Full strip eigenvalue array E_n(k_x)/t at t_2/t=0.03 over 0≤k_x≤2π/a.,inconclusive_missing_paper_parameter,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R047,Signs of ∂E/∂k_x for edge-localized modes on one boundary.,verified,,numerical_claim,28,28,12,16,0,0,100.0,42.857143,57.142857,0.0,0.0,0,12,0.0,,,0.0,42.857143,,,,,,
cond-mat-0411737,CLM_R048,Joint spin expectation and velocity sign for each edge branch.,verified,,numerical_claim,28,28,12,16,0,0,100.0,42.857143,57.142857,0.0,0.0,0,12,0.0,,,0.0,42.857143,,,,,,
cond-mat-0411737,CLM_R057,Momentum and energy splitting of the zigzag edge doublet at k_x=π/a.,verified,,numerical_claim,19,19,5,14,0,0,100.0,26.315789,73.684211,0.0,0.0,0,5,0.0,,,0.0,26.315789,,,,,,
cond-mat-0411737,CLM_R059,Kramers pairing of the two states at the time-reversal-invariant edge momentum.,verified,,numerical_claim,19,19,5,14,0,0,100.0,26.315789,73.684211,0.0,0.0,0,5,0.0,,,0.0,26.315789,,,,,,
cond-mat-0411737,CLM_R059B,Perturbative splitting of the k_x=π/a edge doublet under the complete symmetry-allowed perturbation basis.,verified,,numerical_claim,19,19,5,14,0,0,100.0,26.315789,73.684211,0.0,0.0,0,5,0.0,,,0.0,26.315789,,,,,,
cond-mat-0411737,CLM_R060,Time-reversal overlap and energy equality E(π/a+q)=E(π/a−q).,verified,,numerical_claim,19,19,5,14,0,0,100.0,26.315789,73.684211,0.0,0.0,0,5,0.0,,,0.0,26.315789,,,,,,
cond-mat-0411737,CLM_R069,Edge spectral gap versus small interaction strength u.,verified,,numerical_claim,14,14,11,3,0,0,100.0,78.571429,21.428571,0.0,0.0,0,11,0.0,,,0.0,78.571429,,,,,,
cond-mat-0411737,CLM_R070,Localization length or zero-temperature transmission versus system length at small u.,verified,,numerical_claim,14,14,11,3,0,0,100.0,78.571429,21.428571,0.0,0.0,0,11,0.0,,,0.0,78.571429,,,,,,
cond-mat-0411737,CLM_R073,Edge-state gap versus in-plane magnetic-field amplitude.,verified,,numerical_claim,21,21,5,16,0,0,100.0,23.809524,76.190476,0.0,0.0,0,5,0.0,,,0.0,23.809524,,,,,,
cond-mat-0411737,CLM_R074,Minimum bulk gap along the field-enabled interpolation.,blocked_missing_bulk_interpolation_terms,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R074B,Topological classification of the two field-broken endpoints and the invariant along the gapped interpolation.,verified,,numerical_claim,21,21,5,16,0,0,100.0,23.809524,76.190476,0.0,0.0,0,5,0.0,,,0.0,23.809524,,,,,,
cond-mat-0411737,CLM_R093,Numerical evaluation of 2Δ_so/k_B in kelvin from the analytic formula.,inconclusive_missing_paper_parameter,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R094,Common-unit comparison between the paper's bare splitting and cited graphite splitting values.,blocked_external_cited_evidence,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R097,Numerical λ_R/k_B in millikelvin for the stated field.,inconclusive_missing_paper_parameter,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R099,Substrate-specific upper bound or first-principles λ_R/Δ_so ratio.,blocked_missing_substrate_model,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_R108,Closed-form RG trajectory Δ_so(ε) and direct residuals against both flow equations.,verified,,numerical_claim,13,13,12,1,0,0,100.0,92.307692,7.692308,0.0,0.0,0,12,0.0,,,0.0,92.307692,,,,,,
cond-mat-0411737,CLM_R109,Positive solution of the implicit gap equation for specified bare parameters.,verified,,numerical_claim,13,13,12,1,0,0,100.0,92.307692,7.692308,0.0,0.0,0,12,0.0,,,0.0,92.307692,,,,,,
cond-mat-0411737,CLM_T001_RIBBON,The printed lattice Hamiltonian produces the Fig. 1 zigzag edge bands and flat-band limit.,active,EQ004,numerical_claim,16,16,0,16,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T002_CONTINUUM,The continuum Dirac model has the printed intrinsic gap.,active,EQ001 | EQ012,numerical_claim,20,20,15,5,0,0,100.0,75.0,25.0,0.0,0.0,0,15,0.0,,,0.0,75.0,,,,,,
cond-mat-0411737,CLM_T003_RASHBA,"Rashba coupling closes the continuum gap at Delta_so and preserves every declared subcritical zigzag and armchair edge branch under adaptive full-k, three-width tracking; the conventional-current response remains explicitly proxy-only because the conserved-current operator is not printed.",active,EQ002 | EQ009 | EQ014,numerical_claim,11,11,0,11,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T004_TOPOLOGY,"Opposite spin sectors carry opposite unit Chern numbers and the symmetric SO mass is unique; the uniform field gaps the edge, while the generic intervalley bridge is proxy-only and the minimal translation-preserving candidate from printed terms is falsified by a continuous bulk-gap closing.",active,EQ003 | EQ017,numerical_claim,11,11,0,11,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T005_FLUX,One h/e flux quantum produces explicit helical spectral flow and pumps spin hbar.,active,EQ003 | EQ018,numerical_claim,8,8,0,8,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T006_SCATTERING,"Time reversal forbids elastic backscattering within one Kramers pair, including scalar-disorder ensembles.",active,EQ010,numerical_claim,12,12,5,7,0,0,100.0,41.666667,58.333333,0.0,0.0,0,5,0.0,,,0.0,41.666667,,,,,,
cond-mat-0411737,CLM_T007_INTERACTION,The leading interaction operator has Delta=4 and conductivity exponent -5.,active,EQ011,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,0,7,0.0,,,0.0,100.0,,,,,,
cond-mat-0411737,CLM_T008_TWO_TERMINAL,One helical pair gives two-terminal conductance 2e^2/h.,active,EQ005,numerical_claim,9,9,6,3,0,0,100.0,66.666667,33.333333,0.0,0.0,0,6,0.0,,,0.0,66.666667,,,,,,
cond-mat-0411737,CLM_T009_FOUR_TERMINAL,The four-terminal geometry gives right-contact spin current eV/(4pi).,active,EQ005,numerical_claim,8,8,6,2,0,0,100.0,75.0,25.0,0.0,0.0,0,6,0.0,,,0.0,75.0,,,,,,
cond-mat-0411737,CLM_T010_BARE_GAP,The explicit first-star matrix has the intrinsic mass structure; the rounded 2.4 K value remains inconclusive because the lattice constant is unprinted.,active,EQ006 | EQ013,numerical_claim,8,8,0,8,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T011_FIELD_RASHBA,The printed field formula gives a sub-millikelvin scale; the rounded 0.5 mK value remains inconclusive because vF is unprinted.,active,EQ007,numerical_claim,3,3,0,3,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
cond-mat-0411737,CLM_T012_RG_FLOW,Independent shell and screening calculations generate the coefficients and long-range premise of the printed one-loop flow.,active,EQ008 | EQ015 | EQ016,numerical_claim,9,9,9,0,0,0,100.0,100.0,0.0,0.0,0.0,0,9,0.0,,,0.0,100.0,,,,,,
cond-mat-0411737,CLM_T013_RG_GAP,Self-consistent Coulomb enhancement using independently derived coefficients raises the full gap to about 15 K.,active,EQ008 | EQ015,numerical_claim,6,6,5,1,0,0,100.0,83.333333,16.666667,0.0,0.0,0,5,0.0,,,0.0,83.333333,,,,,,
cond-mat-0503511,CLM_C1_lzf_kzm_ratio_f05,Scalar ratio between the Landau-Zener and raw Kibble-Zurek defect-density estimates at f=0.5.,paper_error_candidate_pending_fresh_review,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
cond-mat-0503511,CLM_KZM,Open-chain quench dynamics exhibits Kibble-Zurek kink scaling with an exponent near one half.,active,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,25,25,25,0,0,0,100.0,100.0,0.0,0.0,0.0,25,0,100.0,88.934324,88.934324,88.934324,88.934324,,,,,,
cond-mat-0503511,CLM_LZF,Finite chains cross to a Landau-Zener regime controlled by the first parity-accessible excitation.,active,EQ001 | EQ002 | EQ003 | EQ005 | EQ006,numerical_claim,38,38,34,0,4,0,100.0,89.473684,0.0,10.526316,0.0,34,0,100.0,88.839047,79.487568,79.487568,79.487568,,,,,,
cond-mat-0503511,CLM_M3_N100_KZM,Kibble-Zurek mid-rate fit to the N=100 kink-count curve.,verified,,numerical_claim,18,18,18,0,0,0,100.0,100.0,0.0,0.0,0.0,18,0,100.0,86.7662,86.7662,86.7662,86.7662,,,,,,
cond-mat-0503511,CLM_M3_N100_LZF,Landau-Zener slow-quench estimate for the N=100 kink count.,verified,,numerical_claim,18,18,18,0,0,0,100.0,100.0,0.0,0.0,0.0,18,0,100.0,86.7662,86.7662,86.7662,86.7662,,,,,,
cond-mat-0503511,CLM_M3_N100_S,Total post-quench kink count versus quench rate for N=100.,verified,,numerical_claim,18,18,18,0,0,0,100.0,100.0,0.0,0.0,0.0,18,0,100.0,86.7662,86.7662,86.7662,86.7662,,,,,,
cond-mat-0503511,CLM_M3_N50_KZM,Kibble-Zurek mid-rate fit to the N=50 kink-count curve.,verified,,numerical_claim,18,18,18,0,0,0,100.0,100.0,0.0,0.0,0.0,18,0,100.0,86.7662,86.7662,86.7662,86.7662,,,,,,
